Id,SalePrice
2735,136075.60815066297
2736,146769.11157931876
2737,124539.60518434839
2738,133241.99665902412
2739,163656.7061690524
2740,133990.14219543186
2741,149327.49016229727
2742,154556.46398225328
2743,150465.1356786022
2744,150074.9815118925
2745,138472.61545745362
2746,134234.46297996046
2747,150764.74987634603
2748,129032.52479184291
2749,133623.1148351468
2750,136769.25450894985
2751,129223.42447592251
2752,220839.68602599442
2753,147996.6119995
2754,221206.17663726286
2755,126082.69770580438
2756,105631.38265359795
2757,93806.66583109944
2758,101085.28881677992
2759,153909.3892770114
2760,147500.01320521694
2761,146629.1937499648
2762,144576.06481378674
2763,183321.14772502848
2764,170288.95802358995
2765,242916.18843451477
2766,130604.83987803596
2767,93090.41080223164
2768,126210.46323048131
2769,132912.10658558257
2770,140812.4234619627
2771,123437.20105157429
2772,120033.7090211085
2773,156314.71228659598
2774,131327.61096081673
2775,134801.31436356335
2776,132016.6752519489
2777,140881.08781069497
2778,112670.64686603712
2779,144678.7307538281
2780,109904.3217423004
2781,103045.73070791656
2782,104366.64469052923
2783,108110.56212903267
2784,125915.38885785801
2785,138074.87193702298
2786,86209.07952477229
2787,120561.61819806349
2788,96719.01110983694
2789,164307.38328218748
2790,103993.90452006539
2791,123697.07124492928
2792,83233.38559852885
2793,166899.38020030587
2794,107573.7226482521
2795,117776.60252504957
2796,105907.54569688371
2797,191065.4265311136
2798,119192.59485378586
2799,120997.4594164561
2800,81033.06900808019
2801,113979.77440850815
2802,131884.50639663835
2803,156791.31734818072
2804,147715.99451554596
2805,106509.53276808087
2806,98504.22027601293
2807,151319.66124158748
2808,150295.06411143465
2809,130479.8214922528
2810,136548.61652712311
2811,160044.4561766887
2812,146784.5849790292
2813,166877.26842291615
2814,163430.60196313003
2815,110777.24727961174
2816,217899.20755930408
2817,149676.61550819717
2818,132179.495065347
2819,168396.1304651169
2820,149080.7575042596
2821,121022.71760081973
2822,194183.42915856416
2823,249504.21436495715
2824,188759.4034050925
2825,160537.99250502663
2826,130952.74841428375
2827,137996.80378902628
2828,241622.8662978605
2829,205549.7301979036
2830,232573.10086977322
2831,192951.8648004572
2832,247468.26469003427
2833,287785.6961015195
2834,212498.25071352278
2835,221242.96115879924
2836,196015.56505356354
2837,167184.28076035937
2838,151406.57729142878
2839,187128.479486448
2840,189881.84266032928
2841,204862.69993172176
2842,218578.08501126044
2843,141639.38987316203
2844,152089.8439812737
2845,122950.7059965653
2846,210677.15644799225
2847,198119.49165263638
2848,206934.0152297137
2849,210551.30678050042
2850,276433.87777375925
2851,231702.5324397462
2852,235556.83250566814
2853,236919.13729178178
2854,143641.4664101759
2855,202987.74381605745
2856,206143.27156958912
2857,189925.0961162268
2858,195316.73875001702
2859,134297.33423611213
2860,129601.63633867032
2861,134409.98925800907
2862,203725.1873645429
2863,121991.8106009511
2864,245152.78380314368
2865,148060.9165104633
2866,139809.18128213164
2867,102475.18238473879
2868,121464.51641930023
2869,122087.81833280675
2870,155021.58066503008
2871,107663.95396758005
2872,74460.45902764366
2873,111341.60030861937
2874,135161.25697851722
2875,120073.96480252441
2876,149819.00995222217
2877,136686.4327544976
2878,159344.0309927863
2879,143488.2528280124
2880,105803.91010231868
2881,148581.49638362403
2882,159458.8347041925
2883,168445.28940286764
2884,189740.63141608695
2885,176107.12383920047
2886,201350.44861728017
2887,102301.60870644943
2888,125708.4991260673
2889,73902.10525862993
2890,93906.32032749042
2891,132624.95522517362
2892,78407.81392865832
2893,111150.01229050304
2894,76868.18860952895
2895,299933.8890551465
2896,274890.92126489413
2897,204948.05150928427
2898,151128.0483702496
2899,222874.3565967168
2900,153968.27891629352
2901,191136.95764070094
2902,192341.69354699567
2903,344907.5267848372
2904,338279.16183360317
2905,120304.86210666396
2906,208540.95811878826
2907,119156.89705635003
2908,128087.46531544067
2909,151309.9424877568
2910,87528.71902076373
2911,92027.64104552499
2912,152660.92437137457
2913,95638.14793955942
2914,88513.74169852729
2915,89683.25656211383
2916,94350.8074873991
2917,158010.4686115993
2918,120146.02359638688
2919,231873.6751652263
